Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.25, 20.20, 0.00, 3.50, 1817.88, 15695.66
1.77, 0.80, 0.00, 136.76, 1893.81, 15695.66
3.29, 0.00, 0.00, 136.76, 1956.59, 15695.66
4.81, 1.70, 0.00, 136.76, 1950.51, 15695.66
6.33, 1.70, 0.00, 159.76, 1974.42, 15695.66
7.85, 9.20, 0.00, 159.76, 1960.48, 15695.66
9.36, 0.80, 0.00, 159.89, 1989.03, 15695.66
10.89, 0.80, 99.90, 163.63, 1961.36, 15695.66
12.40, 0.80, 10.00, 167.76, 1972.53, 15695.66
13.92, 3.40, 10.00, 170.30, 1902.11, 15695.66
15.45, 1.70, 10.00, 170.30, 1901.18, 15695.66
16.97, 3.30, 0.00, 170.55, 1876.04, 15695.66
18.49, 3.40, 10.00, 170.55, 1882.84, 15695.66
20.00, 1.70, 10.00, 170.55, 1872.59, 15695.66
21.53, 3.30, 0.00, 170.68, 1870.99, 15695.66
23.04, 3.30, 10.00, 170.68, 1874.41, 15695.66
24.56, 3.40, 0.00, 170.68, 1874.89, 15695.66
26.08, 2.50, 10.00, 170.68, 1869.86, 15695.66
27.60, 3.30, 0.00, 170.68, 1871.52, 15695.66
29.11, 1.70, 0.00, 170.68, 1868.55, 15695.66
30.64, 3.30, 10.00, 170.68, 1869.52, 15695.66
32.16, 2.50, 10.00, 170.68, 1860.55, 15695.66
33.68, 3.30, 10.00, 170.68, 1858.52, 15695.66
35.20, 3.30, 0.00, 170.80, 1861.12, 15695.66
36.73, 3.40, 10.00, 170.80, 1864.14, 15695.66
38.25, 2.50, 10.00, 170.80, 1858.30, 15695.66
39.77, 2.50, 0.00, 170.80, 1855.25, 15695.66
41.29, 3.30, 0.00, 170.80, 1858.16, 15695.66
42.81, 4.20, 10.00, 170.80, 1865.20, 15695.66
44.33, 3.30, 0.00, 170.80, 1859.16, 15695.66
45.84, 5.00, 10.00, 170.80, 1865.02, 15695.66
47.36, 3.30, 10.00, 170.80, 1861.63, 15695.66
48.88, 3.30, 0.00, 170.80, 1856.96, 15695.66
50.40, 2.50, 0.00, 170.93, 1858.12, 15695.66
51.92, 2.50, 0.00, 171.05, 1859.23, 15695.66
53.44, 3.40, 0.00, 171.05, 1857.46, 15695.66
54.95, 2.50, 0.00, 171.18, 1858.07, 15695.66
56.47, 2.50, 0.00, 171.18, 1854.95, 15695.66
57.99, 3.30, 0.00, 171.30, 1856.21, 15695.66
59.51, 3.30, 10.00, 171.30, 1857.20, 15695.66
61.03, 1.70, 0.00, 171.30, 1859.09, 15695.66
62.55, 2.50, 10.00, 171.30, 1861.50, 15695.66
64.07, 2.50, 0.00, 171.30, 1867.18, 15695.66
65.59, 2.50, 10.00, 171.30, 1867.38, 15695.66
67.11, 1.70, 0.00, 171.30, 1863.45, 15695.66
68.63, 3.30, 0.00, 171.30, 1859.38, 15695.66
70.14, 1.70, 0.00, 171.30, 1859.76, 15695.66
71.66, 2.50, 10.00, 171.30, 1858.78, 15695.66
73.19, 1.70, 10.00, 171.30, 1856.62, 15695.66
74.71, 3.40, 10.00, 171.30, 1859.67, 15695.66
76.23, 4.20, 0.00, 171.30, 1860.37, 15695.66
77.75, 5.00, 0.00, 171.30, 1855.17, 15695.66
79.27, 1.70, 10.00, 171.43, 1855.05, 15695.66
80.79, 2.50, 10.00, 171.43, 1855.62, 15695.66
82.30, 4.20, 0.00, 171.55, 1854.29, 15695.66
83.82, 4.20, 0.00, 171.55, 1856.49, 15695.66
85.34, 3.30, 10.00, 171.68, 1854.48, 15695.66
86.86, 2.50, 0.00, 171.68, 1853.63, 15695.66
88.39, 2.50, 0.00, 171.68, 1853.98, 15695.66
89.91, 3.30, 10.00, 171.68, 1852.84, 15695.66
91.43, 2.50, 0.00, 171.68, 1853.99, 15695.66
92.95, 2.50, 10.00, 171.68, 1859.28, 15695.66
94.47, 3.30, 0.00, 171.68, 1860.95, 15695.66
95.99, 1.70, 0.00, 171.68, 1858.45, 15695.66
97.51, 2.50, 0.00, 171.68, 1864.80, 15695.66
99.03, 2.50, 0.00, 171.68, 1857.13, 15695.66
100.55, 2.50, 0.00, 171.68, 1859.82, 15695.66
102.07, 3.30, 0.00, 171.68, 1864.17, 15695.66
103.58, 4.20, 0.00, 171.68, 1858.94, 15695.66
105.10, 2.50, 0.00, 171.68, 1860.16, 15695.66
106.62, 2.50, 10.00, 171.68, 1860.90, 15695.66
108.14, 2.50, 10.00, 171.02, 1859.30, 15695.66
109.66, 2.50, 0.00, 171.02, 1858.20, 15695.66
111.18, 1.70, 10.00, 171.02, 1863.71, 15695.66
112.70, 4.20, 10.00, 171.15, 1868.19, 15695.66
114.21, 4.20, 10.00, 171.15, 1860.60, 15695.66
115.73, 5.00, 10.00, 171.15, 1863.07, 15695.66
117.25, 3.40, 0.00, 171.27, 1868.45, 15695.66
118.77, 1.70, 10.00, 171.27, 1863.25, 15695.66
120.29, 3.40, 0.00, 171.27, 1866.23, 15695.66
121.81, 4.20, 0.00, 171.27, 1864.80, 15695.66
123.33, 3.40, 0.00, 171.27, 1867.71, 15695.66
124.85, 3.40, 10.00, 171.40, 1860.54, 15695.66
126.37, 1.70, 0.00, 171.52, 1850.80, 15695.66
127.89, 1.70, 10.00, 171.52, 1850.03, 15695.66
